exp,DNN
6.06,5.408306
5.7,7.427375
8.0,6.3407145
6.37,5.7630644
4.49,4.8794594
8.55,7.959739
9.92,9.14727
4.07,5.2791
6.4,5.7959857
7.74,6.524782
3.22,7.141447
7.28,5.8533273
3.4,3.4328785
5.4,5.0996313
8.74,6.387627
7.26,9.324584
6.98,6.6673346
10.52,8.027759
6.17,7.228817
4.41,5.0716653
6.8,7.070101
2.39,4.68541
5.19,5.7407565
11.05,10.699301
6.85,7.503187
9.51,9.743875
6.57,4.623163
7.46,4.5586576
7.22,4.107895
8.64,7.3635716
4.96,5.662413
7.7,5.8681455
3.49,2.6471484
4.96,4.626407
3.55,4.90784
4.17,4.0424585
4.71,5.1546216
4.01,5.2628927
7.8,6.421048
6.32,6.1662703
8.4,8.202089
6.09,5.7336493
8.27,5.561453
6.66,6.485338
6.96,6.086153
4.85,5.306611
8.52,8.416329
5.92,5.0581055
7.62,7.8102636
6.4,4.5323243
9.18,8.338002
5.34,8.950839
7.15,7.1511784
6.15,8.823185
6.2,7.8602624
4.44,5.3549867
5.92,5.991259
5.66,5.1401243
4.77,5.3109074
6.14,5.658453
6.03,5.5497613
8.62,8.611932
7.66,8.553323
8.15,6.108112
6.7,6.5667963
4.11,3.6244724
7.44,5.5140095
6.68,6.040252
6.57,6.7721696
5.35,3.554934
5.22,2.5452802
5.67,7.747272
3.03,2.9226294
11.35,10.286758
6.16,6.3333325
5.4,5.4150996
5.55,4.2900815
6.65,6.3692
7.77,7.041458
8.65,7.9885015
5.0,8.5204115
6.44,9.124159
6.59,6.2942705
8.15,7.720519
5.3,5.4047422
4.85,5.1086597
8.48,8.609774
7.44,6.4396377
3.0,4.007732
2.72,3.8828022
5.68,4.3359604
4.15,4.5231752
9.7,8.103807
7.14,6.9850807
6.0,6.2093515
2.96,2.8109734
4.96,5.2095633
6.0,5.416965
4.6,5.665793
3.9,5.457925
4.95,6.323735
9.27,6.3493357
5.07,5.205813
8.7,8.612742
8.4,8.899138
7.21,8.040039
6.66,3.4191983
6.54,6.640585
4.54,5.4451337
2.23,4.648172
6.72,4.343042
4.55,4.7076535
7.0,5.315029
6.1,5.872508
3.96,3.52212
6.9,3.894333
8.4,9.485239
9.15,7.262953
5.51,7.058218
2.81,4.339783
8.57,7.668539
2.38,4.3869653
5.06,7.5904255
7.64,6.937344
7.7,6.646635
2.96,5.1208434
11.22,10.397254
4.1,4.69661
6.72,6.4148417
3.48,5.832056
6.29,7.5057325
9.05,6.2943482
6.17,6.449933
8.0,7.3454113
5.52,4.2255855
2.23,3.4904594
6.75,6.7956367
5.0,5.628898
7.2,7.8652673
4.82,4.8638234
4.49,4.3578734
6.0,5.8970895
6.72,7.1555567
4.61,4.5313644
7.6,7.973793
9.04,8.030273
3.52,3.3586166
7.0,8.341817
7.51,8.061853
7.02,8.477513
7.14,6.377918
3.37,4.030772
7.74,7.7654004
5.62,6.0116887
6.0,5.1680956
9.82,8.896047
9.39,8.682377
9.8,8.24784
10.82,9.997029
6.62,7.9236345
5.15,5.3181405
9.74,10.252781
7.7,4.5772104
5.3,4.733803
4.48,4.9196773
7.6,5.2737885
6.58,4.033838
6.46,6.238373
4.55,4.4209495
6.66,6.021053
5.33,5.9277954
6.31,6.8501205
4.52,5.4884644
6.35,5.651231
7.35,5.976712
9.22,8.751555
8.62,8.295097
6.49,7.12978
7.05,6.3484993
3.61,7.4080343
7.56,6.948737
4.15,4.800586
7.85,7.01364
4.7,5.476244
7.46,6.1314726
8.6,9.277649
6.7,6.6020374
6.47,6.3660955
7.7,9.016909
4.62,5.139482
5.54,8.08279
5.3,5.750141
5.57,5.2274113
7.4,8.4062605
9.28,8.8270645
4.67,5.5973005
6.66,5.9315147
9.26,9.162054
8.0,6.9274263
5.2,5.0860686
5.76,7.1740556
4.4,3.545407
3.4,3.1531782
3.8,4.1021695
7.19,8.471977
7.74,7.4929676
7.03,7.7309403
9.57,7.68332
5.86,4.825564
2.68,2.5468075
3.33,3.0474434
7.0,5.384944
7.95,7.4568396
8.62,8.03674
6.22,6.693013
7.15,5.400402
5.68,6.5127964
9.39,6.5620856
5.88,7.228876
8.11,8.24387
8.89,8.684604
7.59,5.7000403
6.75,6.597506
7.62,8.44418
6.31,5.4108133
11.74,11.406543
6.52,5.8402953
7.52,6.376086
4.43,3.3095722
8.74,8.25748
7.08,7.3142276
7.52,8.18538
2.52,3.303869
8.2,8.438327
5.24,7.139085
2.64,3.4364376
4.43,4.2785244
4.82,5.8275056
3.68,5.446849
5.32,5.5682216
7.16,7.70845
5.48,7.3285303
4.43,4.538296
6.85,6.279198
7.96,4.642758
6.95,7.4409027
7.78,7.927631
8.82,6.5979195
7.14,7.0954366
2.77,4.6290245
5.7,7.301753
6.54,6.7347403
6.29,5.5064993
5.82,5.3181067
5.04,4.7763395
6.77,7.048635
7.44,8.302724
10.2,9.722799
6.87,6.643502
6.47,5.783732
5.67,5.9847364
7.55,7.155947
7.96,8.921704
8.4,9.232238
7.43,7.5249376
7.38,7.1914635
5.26,4.5842166
6.73,7.227799
5.79,6.888682
6.18,8.348039
4.32,4.0711
2.15,3.641611
7.8,4.2818294
7.07,7.7661786
4.43,4.3709693
3.38,3.7569642
7.3,8.222575
6.73,7.851713
7.85,6.670319
8.05,6.6621385
6.54,6.009541
6.96,9.908321
5.82,4.390728
5.05,4.827226
7.89,7.8597674
11.26,10.251091
5.74,6.062412
4.94,3.0130002
3.0,5.7085547
2.42,3.18824
3.72,4.29781
8.96,8.252592
3.23,5.2051487
4.99,5.313498
6.23,6.7903576
9.72,10.704751
6.6,8.473704
7.07,6.663046
6.94,7.683932
10.57,8.748756
7.82,7.999232
8.7,8.935672
8.24,8.138817
8.11,8.591484
6.51,6.8340306
5.24,6.0118823
7.06,5.8467903
4.68,5.080233
3.13,5.249466
6.96,5.6153917
8.05,9.434175
6.37,7.505361
4.84,6.4046197
6.46,6.6589923
8.7,7.5111117
6.46,5.5885577
3.0,5.459735
5.0,5.162003
4.82,4.8884206
3.12,4.2511916
6.85,4.7222776
7.92,6.864352
7.73,7.42168
6.09,6.6841373
5.28,3.7513728
5.66,5.920435
5.55,4.4611926
10.32,9.053415
7.73,7.3200827
7.6,4.6434703
7.07,4.651209
7.82,7.0962768
6.41,6.93232
4.16,4.2745967
4.66,5.769901
6.74,7.1872387
9.32,7.693645
4.63,4.248428
8.82,5.8610964
6.59,6.4552455
5.34,5.5301013
7.38,7.861306
5.04,4.5976133
5.38,3.7776058
7.77,6.1802835
4.27,3.574374
4.29,3.2854753
4.77,6.841167
4.77,6.2946706
5.46,4.9291754
6.33,9.264164
5.08,5.7322183
8.92,8.25459
8.59,5.760259
7.77,7.799871
10.7,8.469109
6.87,7.096633
6.77,6.313619
5.77,5.344641
6.38,6.0593157
3.66,5.2635226
4.85,4.962826
5.68,7.184173
7.47,6.8369412
5.39,4.7811923
6.61,8.343871
7.55,5.987691
8.4,5.7419286
4.74,6.6403847
8.47,8.736088
6.55,6.9007597
7.62,7.2812076
4.21,3.7838953
6.01,6.4442825
3.8,5.2738996
9.2,8.70973
4.4,5.5713034
5.55,6.8649526
5.62,6.7023897
7.03,6.921444
7.68,6.531632
3.48,4.1448975
6.92,5.4593663
4.95,4.23711
6.88,6.0137177
5.87,5.855637
6.78,7.4782877
4.39,5.3455644
8.0,6.967183
7.05,5.616926
8.29,9.084812
7.68,6.959114
7.84,7.5102897
5.47,5.626447
7.19,6.3440356
6.92,6.087373
8.52,6.5866303
6.39,6.5422
4.12,4.8896694
5.8,3.668126
3.49,3.9208891
8.22,3.7408237
10.51,8.803121
5.89,5.172245
4.92,6.242745
3.66,6.8619237
4.25,6.010192
5.46,7.2830095
4.61,5.1538696
5.89,4.763463
6.15,6.4311004
5.37,6.94917
6.56,6.2881355
6.75,5.8586593
2.64,4.9400244
8.22,8.33052
7.62,6.847411
6.43,5.523629
3.14,4.3317246
8.34,8.383202
5.39,5.395018
6.71,7.3655925
7.57,7.4855695
7.6,7.017928
7.38,7.621914
10.82,7.988976
7.59,7.2148733
5.7,7.113768
4.27,5.4432497
7.0,7.6978145
6.6,7.007493
7.01,6.656233
7.31,6.6736417
5.64,5.0747085
3.95,5.1667337
5.66,5.6763105
7.22,7.151155
5.9,5.0489283
5.8,3.7479773
5.61,5.5007105
9.68,9.817517
3.05,3.2443194
6.8,5.2661777
5.4,5.2789536
8.51,8.456644
3.59,5.744311
4.81,6.147994
3.7,4.715842
4.92,5.5062456
6.0,6.607478
7.77,8.189857
4.66,4.482568
5.49,6.1453886
6.44,5.5336637
6.23,5.814063
5.44,2.8611846
5.07,6.5870576
5.92,5.909599
3.96,4.836032
4.92,4.821551
6.7,7.2223773
4.71,6.596921
9.15,7.5935235
